romanized,khmer,frequency
braluk,ប្រលូក,1
vontor,វន្ត,1
ah yuk,អាយុ,1
meata,មាតា,1
tavkalik,តាវកាលិក,1
nokkhattryksar,នក្ខត្តឫក្ស,1
chatokkolvokk,ចតុក្កុលវគ្គ,1
aavokk,អវគ្គ,1
phngum,ភ្ងំ,1
srakeal,ស្រគាល,1
raeng,រ៉ែងៗ,1
hammiyak,ហម្មិយ,1
tutuk,ទូទុក្ខ,1
boem,បឹម,1
aonhcholi,អញ្ជលិ,1
kloes,ក្លឹស,1
youthea,យោធា,1
aarote,អារតិ,1
niteanokatha,និទានកថា,1
bratevet,ប្រតិវេទន៍,1
mohakthaneak,មហាកថានៈ,1
bratephu,ប្រតិភូ,1
bavochoneak,បាវចនៈ,1
kampoung,កំពោង,1
vonosbate,វនស្បតិ,1
baisachei,បៃសាចី,1
mreahprov,ម្រះព្រៅ,1
aochchhavoat,អច្ឆាវ័ទ,1
bangkean,បង្គាន,1
chunlos,ចន្លោះ,1
yueut,យឺត,1
aosdongkot,អស្ដង្គត,1
kandieng,កណ្ដៀង,1
bratongg,ប្រទង់,1
seneru,សិនេរុ,1
brech,ប្រិច,1
cheirokal,ចីរកាល,1
bakakoam,បាក់គាំ,1
sanniph,សន្និភ,1
keilathan,កីឡដ្ឋាន,1
vechchbondet,វេជ្ជបណ្ឌិត,1
serksa,សិក្សា,1
choches,ចចេស,1
aavocheat,អវជាត,1
srangeak,ស្រងាក,1
ksantor,ក្សាន្ត,1
telotal,តេលតាល,1
ronhal,រញ៉ាល់,1
bantaung,បន្ទើង,1
chhes,ឆេះ,1
voro,វរោ,1
s'aeach,ស្អៀច,1
hay,ហយ,1
aobonhnholeaph,អបុញ្ញលាភ,1
leun,លឿន,1
hoeb,ហឹប,1
srakphsam,ស្រៈផ្សំ,1
roaai,រអៃ,1
mae,ហ្មេ,1
rel,រេល,1
trabaeng,ត្របែង,1
tromekkhla,ទ្រមាក់ខ្លា,1
teykru,ទៃគ្រូ,1
siengohai,សៀងហៃ,1
lvueng,ល្វឹង,1
sambear,សម្បារ,1
kholubchchhaphttekongkor,ខលុបច្ឆាភត្តិកង្គ,1
vimutte,វិមុត្តិ,1
tusjea,ទោះជា,1
muy,មុយៗ,1
lekhotou,លេខទោ,1
aoksomea,អក្សមា,1
aakaroneiy,អករណីយ,1
mukro,មុខរោ,1
tuyrs,ទុយ៌ស,1
bronom,ប្រណម្យ,1
brakab,ប្រកាប់,1
sros,ស្រស,1
tokkhenanubbatean,ទក្ខិណានុប្បទាន,1
morbhmai,ហ្មបហ្មាយ,1
kromom,ក្រមម,1
sraaum,ស្រអ៊ុម,1
bamphey,បំភ័យ,1
mnimnea,ម្នីម្នា,1
vearenveakyar,វារេណវាក្យ,1
aonesoneak,អនេសនៈ,1
kanhchrieb,កញ្ជ្រៀប,1
bonluy,បន្លុយ,1
kamrai,កម្រៃ,1
bekuoak,ប៉ិកួៈ,1
saiyeasan,សៃយាសន៍,1
aotheropheap,អថិរភាព,1
santhou,សន្ធោ,1
manuot,ហ្មនួត,1
ekosesoney,ឯកសេសន័យ,1
aongkus,អង្កុស,1
aakor,អាករ,1
aathiveasan,អធិវាសន,1
tamnech,តំណិច,1
babrah,ប៉ប្រះ,1
chumner,ជំនេរ,1
aovisarotea,អវិសារទា,1
lomaokopornr,លម្អក់ព័ណ៌,1
votonhnhu,វទញ្ញូ,1
sarea,សារា,1
sokomear,សុកុមារ,1
bonghut,បង្ហូត,1
robong,របង,1
sombat,សម្បត្តិ,1
krobbeak,គ្រាប់បែក,1
kieb,កៀប,1
thluong,ធ្លួង,1
het,ហេតុ,1
troleang,ត្រលាំង,1
somreaek,សម្រែក,1
sothmmeathibotei,សុធម្មាធិបតី,1
kavey,កវី,1
cheanh,ជាញ,1
bateanukram,បទានុក្រម,1
bork,បោក,1
chikrondau,ជីករណ្ដៅ,1
samteh,សំទេះ,1
neavubkor,នាវូបករណ៍,1
vicheateiy,វិជាតីយ,1
saokei,សោកី,1
photonte,ភទន្តេ,1
kralonh,ក្រឡុញ,1
lumert,លម្អិត,1
banh,បាញ់,1
pruel,ព្រឹល,1
srorlangkang,ស្រឡាំងកាំង,1
chuong,ជួង,1
dongdaoy,ដងដោយ,1
bratepon,ប្រតិពន្ធ,1
kongkaebkaub,កង្កែបកូប,1
chhlouk,ឆ្លូក,1
chamnei,ចំណី,1
brenbron,ប្រិនប្រុន,1
daisva,ដៃស្វា,1
kontruok,កន្ទ្រួក,1
chhnal,ឆ្នាល់,1
baloadthor,បាល័ដ្ឋ,1
sasokmomok,សសុកមម៉ុក,1
yav,យ៉ាវ,1
chumneang,ជំនាង,1
bramanbat,ប្រមាណបត្រ,1
phosda,ភស្ដា,1
chonubtthomphor,ជនុបត្ថម្ភ,1
chkae,ឆ្កែ,1
tgai,ថ្ងៃ,1
viphop,វិភព,1
vikreyea,វិក្រិយា,1
bropruette,ប្រព្រឹត្តិ,1
sobbothon,សប្បធន់,1
veakmin,វាគ្មិន,1
bopelbopouch,ប៉ប៉ិលប៉ប៉ូច,1
urubotei,ឧរុបតី,1
khchay,ខ្ចាយ,1
seikh,សីឃ,1
kromeach,ក្រមាច,1
putthle,ពុតធ្លេ,1
bopok,ប៉ប៉ក,1
phoy,ផុយ,1
aapoatthor,អព័ទ្ធ,1
sasreb,សស្រិប,1
hothei,ហត្ថី,1
barokeav,បរគាវ,1
poprerm,ពព្រើម,1
banhchheach,បញ្ឆាច់,1
khvaeah,ខ្វែះ,1
nhaunh,ញើញ,1
bonghaum,បង្ហើម,1
labyae,ឡាប់យេរ,1
kravolkravay,ក្រវល់ក្រវាយ,1
veanechchkomm,វាណិជ្ជកម្ម,1
rieborieng,រៀបរៀង,1
tinnphon,ទិន្នភណ្ឌ,1
aodod,អដដ,1
chongaol,ចង្អល់,1
yeayi,យាយី,1
sompheavoneak,សម្ភាវនៈ,1
nhaeuy,ណ្ហើយ,1
kosen,កសិណ,1
thabanoubay,ឋបនោបាយ,1
seimueng,ស៊ីមឹង,1
puchpongsor,ពូជពង្ស,1
beuah,បឺះ,1
samboungsangrung,សំបូងសង្រូង,1
kontouk,កន្ទោក,1
klang,ខ្លាំង,1
nivearnodthan,និវារណដ្ឋាន,1
chien,ជៀន,1
bonteayomeas,បន្ទាយមាស,1
bakaode,បកោដិ,1
nuonlaong,នួនល្អង,1
robahrobaor,របះរបោរ,1
tranakachett,ត្រណាក់ចិត្ត,1
braphour,ប្រផូរ,1
banhchor,បញ្ចរ,1
monosekar,មនសិការ,1
mohasngkhoreach,មហាសង្ឃរាជ,1
koukheatdthan,គោឃាតដ្ឋាន,1
nirophey,និរភ័យ,1
visesan,វិសេសន,1
kontreang,កន្ត្រែង,1
srahchok,ស្រះចក,1
aantrueut,អន្ទ្រឺត,1
pek poin,ពាក់ព័ន្ធ,1
kun,គន់,1
veanechchkamm,វាណិជ្ជកម្ម,1
mouhmang,មួហ្មង,1
khyang,ខ្យង,1
peahorotnor,ពាហុរត្ន,1
kouros,គោរស,1
prertika,ព្រឹត្តិការណ៍,1
kamnan,កំណាន់,1
trolop,ត្រលប់,1
phuy,ភុយ,1
lavtaeng,ឡៅតេង,1
aamulokae,អមូលកែ,1
bangkok,បង្កក់,1
snao,ស្នោ,1
phkas,ផ្កាស,1
routhon,រោធន,1
betokheateka,បិតុឃាតិកា,1
kariyalay,ការិយាល័យ,1
khab,ខាប់,1
banhchhout,បញ្ឆោត,1
trak,ត្រក់,1
danlong,ដន្លង,1
broveal,ប្រវាល,1
kanthajeak,កណ្ឋជៈ,1
tamnok,តំណក់,1
trebedok,ត្រិបិដក,1
kantauy,កន្តើយ,1
sarotik,សារទិក,1
snhaeub,ស្ញើប,1
bok,ប៉ុក,1
aalahnadthan,អាឡាហណដ្ឋាន,1
baphok,ប៉ផុក,1
aobochheuy,អុបឆឺយ,1
tinokar,ទិនករ,1
saophoan,សោភ័ណ,1
ubanisoat,ឧបនិស័ទ,1
kbam,ក្បំ,1
lilea,លីលា,1
viktekomm,វិកតិកម្ម,1
yiaeu,យីអើ,1
baphngaeuk,ប៉ផ្ងើក,1
samaet,សំអិត,1
leay,លាយ,1
kachjaynubtthamphokak,កច្ចាយនូបត្ថម្ភកៈ,1
bapvochcheacharyor,បព្វជ្ជាចារ្យ,1
slesmor,ស្លេស្ម,1
vithi,វិធិ,1
sakaveatini,សកវាទិនី,1
samuchchol,សមុជ្ជល,1
aongkoroksor,អង្គរក្ស,1
khantei,ខន្តី,1
utbat,ឧត្បាត,1
aakkhaophini,អក្ខោភិនី,1
brolengbrolang,ប្រឡិងប្រឡាំង,1
karsamdaeng,ការសម្ដែង,1
srech,ស្រេច,1
chhlob,ឈ្លប,1
meakasan,មាក់សាន់,1
brochhnget,ប្រឆ្ងិត,1
aaisour,អៃសូរ,1
phanith,ផាណិត,1
jah,ចាស,1
yikayouk,យីកយោក,1
yosaothorea,យសោធរា,1
damnuol,ដំណួល,1
kraaanh,ក្រអាញ,1
aochchasan,ឱច្ចាសន៍,1
bapob,ប៉ប៉ុប,1
kam,កម្ម,1
kalkeriya,កាលកិរិយា,1
hoek,ហ៊ឹក,1
hotei,ហទ័យ,1
sthaboneak,ស្ថាបនៈ,1
aaleab,អាលាប,1
.,។,1
babkamm,បាបកម្ម,1
yur,យុរ,1
chak,ចក្រ,1
lix,លិច,1
meandaeuk,មេអណ្ដើក,1
chuot,ជួត,1
bambak,បំបាក់,1
krakor,ក្រគរ,1
mukhkampul,មុខកំពូល,1
bochchhaphttokal,បច្ឆាភត្តកាល,1
aanophisettareach,អនភិសិត្តរាជ,1
brotousokal,ប្រទោសកាល,1
aoyuttethomr,អយុត្តិធម៌,1
lveaet,ល្វែត,1
yokakaron,យកការណ៍,1
lbeasakam,ល្បាស់កាំ,1
chonleas,ជន្លាស,1
hembupien,ហេម្បូពាន្ត,1
chamaiek,ចំអៀក,1
koum,គោម,1
havhan,ហៅហាន,1
bangokak,បាងកក,1
veasrosangkeak,វាសរសង្គៈ,1
prohaeun,ព្រហើន,1
kokhvirk,កខ្វិក,1
popen,ពពេន,1
vul,វ៉ុល,1
lery,ឡើយ,1
chrolaohah,ច្រឡោះបោះ,1
visoy,វិសយ,1
charit,ចរិត,1
hmang,ហ្មង,1
chompunoteak,ជម្ពូនទៈ,1
leahleak,លះលាក,1
sangkhunh,សង្ខុញ,1
Greece,ក្រិក,1
laev,ឡេវ,1
phnumsruoch,ភ្នំស្រួច,1
bontub,បន្ទប់,1
somrunh,សម្រុញ,1
chhnangrobuol,ឆ្នាំងរបួល,1
karbrotebtte,ការប្រតិបត្តិ,1
samchai,សំចៃ,1
krak,ក្រាក,1
rosol,រសុល,1
donderm,ដណ្ដើម,1
leu,លើ,1
kolsompoanth,កុលសម្ព័ន្ធ,1
thumkalik,ធូមកាលិក,1
lyychey,ឮជ័យ,1
kreamnei,គ្រាមណី,1
ninneat,និន្នាទ,1
sdechphtam,ស្ដេចផ្ទំ,1
chom,ជម,1
phkarjek,ផ្កាចេក,1
bobraek,ប៉ប្រែក,1
chumnoch,ជំនច់,1
hemovort,ហិមវ័ត,1
hokyeak,ហយៈ,1
aaktosonhnhea,អាគតសញ្ញា,1
houl,ហូល,1
chamlongrouk,ចម្លងរោគ,1
k'nh,ខ្ញុំ,1
bonhcheakar,បញ្ជាការ,1
karsamruol,ការសម្រួល,1
tamnal,តំណាល,1
brathan,ប្រថាន,1
phnomkroveanh,ភ្នំក្រវាញ,1
uboneayok,ឧបនាយក,1
konleas,គន្លាស់,1
srasasray,ស្រស់ស្រាយ,1
bongruob,បង្រួប,1
samirub,សាមីរូប,1
sreav,ស្រៀវ,1
kroeb,ក្រឹប,1
aongkuek,អង្កឹក,1
aathvoan,អធ្វ័ន,1
ro el,រអិល,1
aophismeachar,អភិសមាចារ,1
svates,ស្វទេស,1
tauttaung,ទើតទើង,1
kampang,កំប៉ាង,1
roleab,រលាប,1
kochjaynubtthamphokak,កច្ចាយនូបត្ថម្ភកៈ,1
aachodakas,អជដាកាស,1
songkeayonea,សង្គាយនា,1
bat,ប៉ាត,1
rovoch,រវច,1
srang,ស្រាង,1
Uganda,អ៊ូហ្គង់ដា,1
vhuohhaeuy,វ្ហោះវ្ហើយ,1
tuol,ទួល,1
chondor,ចណ្ឌ,1
brochorm,ប្រឈម,1
aanhchoch,អញ្ជចៗ,1
tuteyea,ទុតិយា,1
vihar,វិហារ,1
dounchi,ដូនជី,1
aangkokar,អង្គការ,1
preahphikkho,ព្រះភិក្ខុ,1
srolab,ស្រឡាប,1
vonorouk,វណរោគ,1
thoromeanbanhnhot,ធរមានប្បញ្ញត្តិ,1
ronguum,រងុំ,1
reachi,រាជី,1
hetrok,ហិតរោគ,1
jumrers,ជម្រើស,1
tvireab,ទ្វិរាប,1
aeichoeng,អ៊‌ីចឹង,1
brayoat,ប្រយ័ត,1
kongjau,កងចៅ,1
traon,ត្រឱន,1
kanhjos,កញ្ចុះ,1
aongkor,អង្ក,1
chovolekh,ជវលេខ,1
salob,សន្លប់,1
aopvouharika,អព្វោហារិកា,1
kamnar,កំណារ,1
tobobromol,តប់ប្រមល់,1
brotemea,ប្រតិមា,1
kammopheap,កម្មភាព,1
chonhcheang,ជញ្ជាំង,1
srolanh,ស្រឡាញ់,1
chhaal,ឆ្អល់,1
sruochsral,ស្រួចស្រាល់,1
roaech,រអិច,1
bongkok,បង្កក់,1
songkrouh,សង្គ្រោះ,1
poley,ពលៃ,1
sambuk,សម្បុក,1
morotok,មរតក,1
kul,គុល,1
bav,ប៉ាវ,1
uphoyoureachyor,ឧភយោរាជ្យ,1
sramik,ស្រមិក,1
seveakamm,សេវាកម្ម,1
damnam,ដំណាំ,1
heum,ហើម,1
thonbot,ធនបត្រ,1
bampaut,បំពើត,1
songkol,សង្កល់,1
noeaynay,នឿយណាយ,1
thnam,ថ្នាំ,1
aamoukh,អមោឃ,1
chaungchong,ជើងជង់,1
takaslot,តក់ស្លុត,1
reacheakanak,រាជាគណៈ,1
teasapheap,ទាសភាព,1
kittae,គិតតែ,1
neakori,នាគរី,1
monuchintor,មនុជិន្ទ,1
lerk lerng,លើកឡើង,1
kunh,កុញ,1
thaneak,ថនៈ,1
konhchhev,កញ្ឆែវ,1
sramau,ស្រមើ,1
phkaben,ផ្កាបិណ្ឌ,1
savolek,សាវឡិក,1
mondol,មណ្ឌល,1
srung,ស្រុង,1
aodthach,ឱដ្ឋជ,1
aeubaleub,អឺបឡឺប,1
toek,តឹកៗ,1
hayornak,ហាយនៈ,1
popech,ពពេច,1
reachvoate,រាជវ័តិ,1
svairini,ស្វៃរិនី,1
phtei,ផ្ទី,1
chheabonokech,ឈាបនកិច្ច,1
kraul,គ្រើល,1
teayponthu,ទាយពន្ធុ,1
hmortchot,ហ្មត់ចត់,1
mnau,ម្នៅៗ,1
pjea prey,ប្រជាប្រិយភាព,1
mneangselea,ម្នាងសិលា,1
jomborng,ចម្បង,1
sralam,ស្រឡំ,1
kan,កន,1
batemoukkhar,បាតិមោក្ខ,1
ruengreav,រឿងរ៉ាវ,1
proyung,ព្រយុង,1
aeitha,អ៊‌ីថា,1
sonsaum,សន្សើម,1
than,ឋាន,1
s'aa,ស្អា,1
aonokkhor,អនគ្ឃ,1
staoh,ស្ទោះ,1
Uruguay,អ៊ុយរូហ្គាយ,1
komeael,កម្អែល,1
phomor,ភមរ,1
aambaos,អំបោស,1
srokor,ស្រករ,1
kommokor,កម្មករ,1
chriet,ជ្រៀត,1
chabkhluon,ចាប់ខ្លួន,1
saheto,សាហេតុ,1
kramuem,ក្រមឹម,1
neasekdthancheak,នាសិកដ្ឋានជៈ,1
phlouch,ផ្លូច,1
banhchruch,បញ្ច្រូច,1
jol,ចូល,1
boribour,បរិបូរ,1
bahpeal,ប៉ះពាល់,1
aaphaso,អផាសុ,1
boblanh,ប៉ប្លាញ,1
rongocherng,រងជើង,1
khvahtae,ខ្វះតែ,1
aangkoam,អង្កាំ,1
ittheithuttapheap,ឥត្ថីធុត្តភាព,1
poanthsnaung,ព័ន្ធស្នឹង,1
eaka,ឯកា,1
sourech,សូរេច,1
sratthea,ស្រទ្ធា,1
kodekphot,កុដិកភត្ត,1
phaaoh,ផ្អោះ,1
mochchha,មច្ឆា,1
kr,ក៏,1
pinotou,ពិនតូ,1
baromintor,បរមិន្ទ,1
vineas,វិនាស,1
tongotin,តុងទីន,1
tousnhu,ទោសញ្ញូ,1
lok,លក,1
thangyon,ថងយន់,1
bochchontokream,បច្ចន្តគ្រាម,1
konhjriev,កញ្ជ្រៀវ,1
samtul,សម្តុល,1
hathei,ហត្ថី,1
vibroleab,វិប្រលាប,1
proveng,ប្រវែង,1
terchchhanokatha,តិរច្ឆានកថា,1
bonnakar,បណ្ណាការ,1
veataatyor,វាតអាទ្យ,1
ubakar,ឧបការ,1
khveang,ឃ្វាង,1
aobromean,អប្រមាណ,1
sakakal,សកកាល,1
khtong,ខ្ទង់,1
phueus,ភឺស,1
daoysar,ដោយសារ,1
kunbroyouch,គុណប្រយោជន៍,1
kokhvek,កខ្វិក,1
ruob,រួប,1
rottekal,រត្តិកាល,1
sbaeum,ស្បើម,1
samdaeng,សំដែង,1
chongkoum,ចង្កោម,1
barichon,បរិជន,1
damdaeng,ដាំដែង,1
aandaeng,អណ្ដែង,1
aokolok,អុកឡុក,1
ekosar,ឯកសារ,1
sachcham,សច្ចំ,1
meanvika,មាណវិកា,1
ches,ចេស,1
aoneatipheap,អនាទិភាព,1
aanumeatra,អនុមាត្រា,1
preahhastar,ព្រះហស្ត,1
vechekka,វិច្ឆិកា,1
laelob,ឡែឡប់,1
chronik,ជ្រនីក,1
romeat,រមាត់,1
samnak,សំណាក,1
dairnaeng,ដៃរណែង,1
krateae,ក្រទែ,1
romaniy,រមណីយ,1
rongvong,រង្វង់,1
sokoreach,សករាជ,1
santhibrakas,សន្ធិប្រកាស,1
aonukoul,អនុកូល,1
lumdaoy,លំដោយ,1
pimean,ពិមាន,1
hanpeakini,ហានភាគិនី,1
tipyor,ទិព្យ,1
reamphum,រាមភូមិ,1
duon,ដួន,1
teab,ទាប,1
sreb,ស្រិបៗ,1
dar,ដារ,1
sauvpheakyor,សៅវភាគ្យ,1
kotebndet,គតិបណ្ឌិត,1
boblach,ប៉ប្លាច់,1
cheivor,ចីវរ,1
tvearbotey,ទ្វារបតី,1
tabas,តាបស,1
aathikar,អធិការ,1
chung,ចុង,1
lakkh,ល័ខ,1
brak,ប្រក់,1
brolaisok,ប្រឡៃសក,1
kukon,គូកន,1
sotis,សទិស,1
aasatisatean,អសទិសទាន,1
bedor,បិដរ,1
pleaem,ព្លែមៗ,1
samlob,សម្លប,1
rolimroleam,រលីមរលាម,1
blay,ប្លាយ,1
sampheavoneak,សម្ភាវនៈ,1
suoronoam,សួរនាំ,1
chongkeak,ចង្កាក់,1
somteay,សម្ទាយ,1
samboyutt,សម្បយុត្ត,1
sotearsondous,សទារសន្ដោស,1
phey,ភ័យ,1
phokovotei,ភគវតី,1
chrenh,ជ្រេញ,1
aongkorochey,អង្គរជ័យ,1
bropeak,ប្រពាក់,1
chorng,ចង,1
lngom,ល្ងម,1
somner,សំណើ,1
internet,អ៊ីនធឺណែត,1
sampiet,សំពៀត,1
hievhoah,ហៀវហោះ,1
kontuythlen,កន្ទុយថ្លែន,1
srakhilsrakhul,ស្រឃិលស្រឃុល,1
mortdngkeab,មាត់ដង្កាប់,1
teay,ទាយ,1
mochchhondosonhnha,មច្ឆណ្ឌសញ្ញា,1
smarolea,ស្មារលា,1
ruosorok,រួសរក,1
rotekrotok,រតិករតុក,1
reachubkoron,រាជូបករណ៍,1
aothikoron,អធិករណ,1
vibschet,វិបស្ចិត,1
