romanized,khmer,frequency
krovan,ក្រវាន់,1
krovanh,ក្រវាញ,1
krovanhchruk,ក្រវាញជ្រូក,1
krovat,ក្រវាត់,1
krovaun,ក្រវើន,1
krovaunkrotaeun,ក្រវើនក្រតើន,1
kroveael,ក្រវែល,1
kroveaeng,គ្រវែង,1
kroveam,ក្រវាម,1
kroveas,គ្រវាស,1
kroveat,គ្រវាត់,1
krovech,ក្រវេច,1
krovel,ក្រវិល,1
krovemkrovam,ក្រវេមក្រវាម,1
krovern,ក្រវើន,1
krovi,គ្រវី,1
kroviech,ក្រវៀច,1
kroviech,គ្រវៀច,1
krovien,ក្រវៀន,1
krovien,គ្រវៀន,1
krovikkrovok,ក្រវិកក្រវក់,1
krovil,ក្រវិល,1
krovin,ក្រវិន,1
krovis,គ្រវីស,1
krovolkrovay,ក្រវល់ក្រវាយ,1
krovong,ក្រវង់,1
krovuem,ក្រវឹម,1
kroy,ក្រោយ,2
kroya,ក្រយា,1
kroyasngaoy,ក្រយាស្ងោយ,1
kroyasomporn,ក្រយាសម្ពាន់,1
kroyov,ក្រយៅ,1
kru,គ្រូ,1
krub,គ្រប់,1
krub,គ្រុប,1
krubangverk,គ្រូបង្វឹក,1
krubathyeay,គ្រូបាធ្យាយ,1
krubongkoul,គ្រូបង្គោល,1
krubongrean,គ្រូបង្រៀន,1
krubongvuek,គ្រូបង្វឹក,1
krud,គ្រុឌ,1
krueb,គ្រឹប,1
krueeah,គ្រឹះ,1
krueeahsthan,គ្រឹះស្ថាន,1
krueha,គ្រឹហា,1
kruehaveas,គ្រឹហាវាស,1
kruek,គ្រឹកៗ,1
kruem,គ្រឹមៗ,1
krueut,គ្រឺតៗ,1
kruh,គ្រុះ,1
kruk,គ្រុកៗ,1
kruk,គ្រូក,1
krum,ក្រុម,1
krum,គ្រុម,1
krum,គ្រំ,1
krumhun,ក្រុមហ៊ុន,1
krun,គ្រុន,1
krunkdau,គ្រុនក្ដៅ,1
kruo,គ្រួ,1
kruob,ក្រួប,1
kruob,គ្រួបៗ,1
kruoch,ក្រួច,1
kruoh,គ្រោះជា,1
kruos,ក្រួស,1
krupet,គ្រូពេទ្យ,1
krusa,គ្រួសារ,1
kruta,គ្រូតា,1
kruthum,គ្រូធំ,1
kruum,គ្រុំ,1
kruy,គ្រុយ,1
ksae,ខ្សែ,1
ksaet,កាសែត,1
ksai,ក្ស័យ,1
ksanak,ក្សណៈ,1
ksantor,ក្សាន្ត,1
ksat,ក្សត្រ,1
ksatra,ក្សត្រា,1
ksatreyani,ក្សត្រិយានី,1
ksein,ក្សីណ,1
kseinasrap,ក្សីណាស្រព,1
kseinasrop,ក្សីណាស្រព,1
kseir,ក្សីរ,1
ksem,ក្សេម,1
ksemksan,ក្សេមក្សាន្ត,1
ksen,ក្សិណ,1
ksenksai,ក្សិណក្ស័យ,1
kset,ក្សេត្រ,1
ksetrachivkam,ក្សេត្រាជីវកម្ម,1
ksetrachivkom,ក្សេត្រាជីវកម្ម,1
ksetraroksar,ក្សេត្រារក្ស,1
ksetraroksor,ក្សេត្រារក្ស,1
ksetrathikar,ក្សេត្រាធិការ,1
ksonak,ក្សណៈ,1
ksot,ក្សត្រ,1
ksotra,ក្សត្រា,1
ksotreyani,ក្សត្រិយានី,1
ksoung,ក្រសួង,1
ksoy,ខ្សោយ,1
ktampor,ក្ទម្ព,1
ktampotes,ក្ទម្ពទេស,1
ktery,ខ្ទើយ,1
ktompor,ក្ទម្ព,1
ktompotes,ក្ទម្ពទេស,1
ku,គូ,1
ku,គូរ,2
kuat,គាត់,2
kub,កុប,1
kubota,គូ​បូតា,1
kuchhay,គូឆាយ,1
kue,គឺ,2
kuek,គឹកៗ,1
kuel,គឹល,1
kueuchea,គឺជា,1
kuha,គុហា,1
kuk,គុក,1
kuk,គុកៗ,1
kuk,គូក,1
kukan,គូកន,1
kukon,គូកន,1
kul,គុល,1
kulen,គូលែន,1
kuli,គុលី,1
kuli,គូលី,1
kulika,គុលិកា,1
kulit,គូលីត,1
kum,កុំ,1
kum,គំ,1
kumhaet,គំហែត,1
kumhak,គំហក,1
kumhat,គំហាត់,1
kumhoen,គំហឹន,1
kumhok,គំហក,1
kumhok,គំហុក,1
kumleat,គំលាត,1
kumneab,គំនាប,1
kumneab,គំនាប់,1
kumneak,គំនាក់,1
kumneal,គំនាល់,1
kumneas,គំនាស់,1
kumneat,គំនាត,1
kumnit,គំនិត,2
kumnok,គំនក់,1
kumnom,គំនម,1
kumnon,គំនន់,1
kumnong,គំនង,1
kumnong,គំនង់,1
kumnor,គំនរ,1
kumnuob,គំនួប,1
kumnuoh,គំនោះ,1
kumnuor,គំនួរ,1
kumnur,គំនូរ,1
kumnus,គំនូស,1
kumnuum,គំនុំ,1
kumpheak,កុម្ភៈ,1
kumpor,គុម្ព,1
kumpout,គុម្ពោត,1
kumputer,កុំព្យូទ័រ,1
kumrauy,គំរើយ,1
kumream,គំរាម,1
kumrech,គំរេច,1
kumrob,គម្រប,1
kumrol,គំរល,1
kumrong,គម្រោង,1
kumrong,គំរង់,1
kumroung,គំរោង,1
kumru,គំរូ,1
kumruel,គំរឹល,1
kumruoh,គំរោះ,1
kun,គន់,1
kun,គុណ,1
kunapheap,គុណភាព,1
kunathor,គុណធម៌,1
kunbrayouch,គុណប្រយោជន៍,1
kunbroyouch,គុណប្រយោជន៍,1
kung,គង់,1
kunh,កុញ,1
kunothor,គុណធម៌,1
kunpheap,គុណភាព,1
kunthor,គន្ធ,1
kunvibat,គុណវិបត្តិ,1
kuo,គួរ,1
kuob,គួប,1
kuobphsam,គួបផ្សំ,1
kuoch,កួច,1
kuochchett,កួចចិត្ត,1
kuoh,គោះ,1
kuohpleak,គោះពព្លាក់,1
kuon,កួន,1
kuor,កួរ,1
kuor,គួរ,1
kuoriyer,គួរីយេរ,1
kuorkobbei,គួរគប្បី,1
kuorona,គួរណា,1
kuoronea,គួរនា,1
kuoryor,គួរឲ្យ,1
kuot,កួត,1
kuoy,កួយ,1
kur,គួរ,1
kus,គូស,1
kusneh,គូស្នេហ៍,1
kut,គត់,2
kut,គុត,1
kut,គូទ,1
kuth,គូថ,1
kutolan,គូទឡាន,1
kuum,គុំ,1
kuy,គុយ,1
kuyheak,គុយ្ហៈ,1
kuyteav,គុយទាវ,1
kvaen,ក្វែន,1
kvas,ខ្វះ,1
kvat,ក្វាត,1
kveam,គ្វាម,1
kvol,ខ្វល់,1
l'haem,ល្ហែម,1
l'has,រហ័ស,1
la3,ល្បី,1
lab,ឡាប,1
labbyae,ឡាប់យេរ,1
labbye,ឡាប់យេរ,1
labbyer,ឡាប់យេរ,1
labei,ល្បី,1
labyae,ឡាប់យេរ,1
labye,ឡាប់យេរ,1
labyer,ឡាប់យេរ,1
lachau,ឡាចៅ,1
lachav,ឡាចៅ,1
lae,ឡែៗ,1
laeach,ល្អាច់,1
laeah,ល្អះ,1
laean,ល្អាន,1
laeang,ល្អាង,1
laeat,ល្អាត,1
laebkhai,ឡែបខាយ,1
laebkhay,ឡែបខាយ,2
laeblob,ឡិបឡុប,1
laeblob,ឡែបឡប,1
laeblorb,ឡែបឡប,1
laeblub,ឡិបឡុប,1
laech,ឡិច,1
laehlah,ឡេះឡះ,1
laehlaoh,ឡេះឡោះ,1
laehloh,ឡេះឡោះ,1
laej,ឡិច,1
laeklann,ឡែកឡាន់,1
laeklok,ឡិកឡក់,1
laeklork,ឡិកឡក់,1
laellob,ឡែឡប់,1
laellor,ឡែឡ,1
laellorb,ឡែឡប់,1
laelob,ឡែឡប់,1
laelor,ឡែឡ,1
laelorb,ឡែឡប់,1
laem,ឡែមៗ,1
laemlam,ឡេមឡាម,1
laemleum,ឡេមឡឺម,1
laemlirm,ឡេមឡឺម,1
laemlom,ឡិមឡុម,1
laemluem,ឡេមឡឺម,1
laemlum,ឡិមឡុម,1
laen,ឡិន,1
laeng,លែង,1
laenglang,ឡិងឡាំង,1
laenglong,ឡិងឡង់,1
laenglorng,ឡិងឡង់,1
laeplob,ឡិបឡុប,1
laeplop,ឡិបឡុប,1
laeplub,ឡិបឡុប,1
laeplup,ឡិបឡុប,1
laeungchang,ឡើងចាង,1
laeungjang,ឡើងចាង,1
laeuynilaeng,ឡើយនីលែង,1
laeuynileaeng,ឡើយនីលែង,1
laeuynileng,ឡើយនីលែង,1
laeuynylaeng,ឡើយនីលែង,1
laeuynyleaeng,ឡើយនីលែង,1
laeuynyleng,ឡើយនីលែង,1
laev,ឡេវ,1
laevav,ឡេវអាវ,1
laevlai,ហ្លេវហ្លៃ,1
laevlai,ឡេវឡៃ,1
laevlay,ហ្លេវហ្លៃ,1
laevlay,ឡេវឡៃ,1
laey,ឡើយ,1
lah,ឡះ,1
lai,ល្អី,1
lai,ហ្លាយ,1
lai,ឡាយ,1
laiech,ល្អៀច,1
laiechlaeae,ល្អៀចល្អែ,1
laieng,ល្អៀង,1
lailong,ឡាយឡុង,1
lailung,ឡាយឡុង,1
lain,ល្អិន,1
lait,ល្អិត,1
lajau,ឡាចៅ,1
lajav,ឡាចៅ,1
lak,ហ្លាក,1
lak,ហ្ល័ក,1
lak,ឡាក,1
lakk,ហ្លាក់,1
lakk,ឡាក់,1
lakkh,ល័ខ,1
laklang,ហ្ល័កហ្ល័ង,1
laklang,ឡាក់ឡាំង,1
lam,ឡាំ,1
lamba,ឡាំប៉ា,1
lampa,ឡាំប៉ា,1
lamsam,ឡាំសាំ,1
lan,ឡាន,1
lang,ឡាំង,1
lanh,ឡាញ់,1
lann,ឡាន់,1
lao,ល្អ,1
lao,ឡោ,1
laok,ល្អក់,1
laok,ឡោក,1
laom,ឡោម,1
laon,ល្អន់,1
laong,ល្អង,1
laor,ល្អ,100
laouch,ល្អោច,1
laoum,ល្អោម,1
laounh,ល្អោញ,1
lap,ឡាប,1
larn,ឡាន,1
lau,ឡៅ,1
lauk,ល្អូក,1
laung,លើង,1
lauot,ល្អួត,1
laut,ល្អូត,1
lautaeng,ឡៅតេង,1
lauteng,ឡៅតេង,1
lav,ឡាវ,1
lav,ឡៅ,1
lavhav,ឡាវហាវ,1
lavtaeng,ឡៅតេង,1
lavteng,ឡៅតេង,1
lay,ហ្លាយ,1
lay,ឡាយ,1
laylong,ឡាយឡុង,1
laylung,ឡាយឡុង,1
lbanh,ល្បាញ,1
lbauk,ល្បើក,1
lbeab,របៀប,1
lbeab,ល្បាប់,1
lbeaeng,ល្បែង,1
lbeah,ល្បះ,1
lbeak,ល្បាក់,1
lbeakasa,ល្បាក់សា,1
lbeakatuek,ល្បាក់ទឹក,1
lbeakosa,ល្បាក់សា,1
lbeakotuek,ល្បាក់ទឹក,1
lbeas,ល្បាស់,1
lbeasakam,ល្បាស់កាំ,1
lbeasokam,ល្បាស់កាំ,1
lbeat,ល្បាត,1
lbeay,ល្បាយ,1
lbern,ល្បឿន,1
lbeun,ល្បឿន,1
lbich,ល្បិច,1
lbichakal,ល្បិចកល,1
lbichchaukram,ល្បិចចៅក្រម,1
lbichchaukrom,ល្បិចចៅក្រម,1
lbichokol,ល្បិចកល,1
lbo,របរ,1
lbob,របប,1
lbob,ល្បប់,1
lbok,ល្បក,1
lbok,ល្បក់,1
lbong,ល្បង,1
lborb,របប,1
lbos,របស់,1
lbot,ល្បត់,1
lbous,របួស,1
lbouy,ល្បោយ,1
lbukkatao,ល្បុក្កតោ,1
lbukkotao,ល្បុក្កតោ,1
lbung,ល្បុង,1
lbuoh,ល្បោះ,1
lbuohbaoy,ល្បោះល្បោយ,1
lbuong,ល្បួង,1
le,ឡែៗ,1
lea,លា,1
leab,លាប,1
leabb,លាប់,1
leabchei,លាភជ័យ,1
leach,លាជ,1
leachak,លាចាក,1
leachphtoh,លាជផ្ទុះ,1
leachphtuh,លាជផ្ទុះ,1
leae,លែ,1
leaebakhay,លែបខាយ,1
leaebokhay,លែបខាយ,1
leaeeah,លែះ,1
leaenolon,លែនលន,1
leaenopeaen,លែនពែន,1
leah,លះ,1
leah,ឡះ,1
leahbang,លះបង់,1
leahbong,លះបង់,1
leahleaeng,លះលែង,1
leahleak,លះលាក,1
leahleng,លះលែង,1
leajak,លាចាក,1
leak,លក្ខ,1
leak,លាក,1
leakhoveak,លាឃវៈ,1
leakk,លាក់,1
leakkachan,ល័ក្កចាន់,1
leakkhan,ល័ក្ខណ៍,1
leakkhon,ល័ក្ខណ៍,1
leakknseaeng,លាក់កន្សែង,1
leakkochan,ល័ក្កចាន់,1
leakkonkas,លាក់កូនកាស,1
leakkonsaeng,លាក់កន្សែង,1
leakkounkas,លាក់កូនកាស,1
leaknak,លក្ខណៈ,1
leakodek,លាកុដិក,1
leakodirk,លាកុដិក,1
leakt,ល័ក្ត,1
leakthyung,លាក់ធ្យូង,2
leam,លាម,1
leamok,លាមក,1
lean,លាន,1
leancheang,លានជាង,1
leang,លាង,1
leang,លាំង,1
leang,លាំងៗ,1
leangjei,លាំងជ័យ,1
leangjey,លាំងជ័យ,1
leangsat,លាងសាធ,1
leangsat,លាំងសាត,1
leanh,លាញ,1
leanjeang,លានជាង,1
leann,លាន់,1
leap,លាភ,1
leapchey,លាភជ័យ,1
leaphi,លាភី,1
leaphubnisa,លាភូបនិសា,1
leapjei,លាភជ័យ,1
leapjey,លាភជ័យ,1
leas,លាស,1
leas,លះ,1
leasak,លាសក,1
leasan,លាសន,1
leaseka,លាសិកា,1
leasok,លាសក,1
leason,លាសន,1
leat,លាត,1
leatea,លាទា,1
leatt,លាត់,1
leav,លាវ,1
leavika,លាវិកា,1
leavoanyar,លាវ័ណ្យ,1
leavoanyor,លាវ័ណ្យ,1
leavok,លាវក,1
leay,លាយ,1
leaydai,លាយដៃ,1
leayleakt,លាយល័ក្ត,1
leaylokkhan,លាយលក្ខណ៍,1
leaylokkhon,លាយលក្ខណ៍,1
leaynokamm,លាយនកម្ម,1
leaynokomm,លាយនកម្ម,1
leayolam,លាយឡំ,1
leayoloakh,លាយល័ខ,1
leayosam,លាយសាំ,1
leayoteaeng,លាយទែង,1
leb,លេប,1
lebakar,លេបការ,1
lebkamm,លេបកម្ម,1
lebkhai,ឡែបខាយ,1
lebkhay,ឡែបខាយ,2
lebkomm,លេបកម្ម,1
leblob,ឡិបឡុប,1
leblob,ឡែបឡប,1
leblorb,ឡែបឡប,1
leblub,ឡិបឡុប,1
lebokar,លេបការ,1
lech,លិច,1
lech,លេច,1
lech,ឡិច,1
lechalaeung,លេចឡើង,1
lecholaeung,លេចឡើង,1
leddubat,លេឌ្ឌុបាត,1
leh,លេះ,1
lehlah,ឡេះឡះ,1
lehlaoh,ឡេះឡោះ,1
lehloh,ឡេះឡោះ,1
lej,ឡិច,1
lek,លក្ខ,1
lek,លេខ,1
lekha,លេខា,1
lekhaasda,លេខអស្ដា,1
lekhakak,លេខកៈ,1
lekhani,លេខនី,1
lekhanukar,លេខានុការ,1
lekhaosda,លេខអស្ដា,1
lekhathikar,លេខាធិការ,1
lekhatou,លេខទោ,1
lekhbatrar,លេខបត្រ,1
lekhbotror,លេខបត្រ,1
lekhhari,លេខហារី,1
lekhokak,លេខកៈ,1
lekhoni,លេខនី,1
lekhotou,លេខទោ,1
leklann,ឡែកឡាន់,1
leklok,ឡិកឡក់,1
leklork,ឡិកឡក់,1
lelea,លេលា,1
leleab,លេលាប់,1
lellob,ឡែឡប់,1
lellor,ឡែឡ,1
lellorb,ឡែឡប់,1
lelob,ឡែឡប់,1
lelor,ឡែឡ,1
lelorb,ឡែឡប់,1
lem,ឡែមៗ,1
lemlam,ឡេមឡាម,1
lemleum,ឡេមឡឺម,1
lemlirm,ឡេមឡឺម,1
lemlom,ឡិមឡុម,1
lemluem,ឡេមឡឺម,1
lemlum,ឡិមឡុម,1
len,ឡិន,1
lendobat,លេណ្ឌុបាត,1
lendthan,លេណដ្ឋាន,1
leng,លេង,95
lenglang,ឡិងឡាំង,1
lenglong,ឡិងឡង់,1
lenglorng,ឡិងឡង់,1
lenh,លេញ,1
lenhchea,លេញ្ជា,1
lenholeng,លេញលេង,1
leom,ឡឺម,1
lep,លេប,1
leplob,ឡិបឡុប,1
leplop,ឡិបឡុប,1
leplub,ឡិបឡុប,1
leplup,ឡិបឡុប,1
ler,លើ,2
ler,ឮ,1
lerk,លើក,2
lerk lerng,លើកឡើង,1
lern,លឿន,1
lern,លៀន,1
lerng,ឡើង,3
lerngchang,ឡើងចាង,1
lerngjang,ឡើងចាង,1
lers,លើស,1
lertphol,លទ្ធផល,1
lery,ឡើយ,2
lerynilaeng,ឡើយនីលែង,1
lerynileaeng,ឡើយនីលែង,1
lerynileng,ឡើយនីលែង,1
lerynylaeng,ឡើយនីលែង,1
lerynyleaeng,ឡើយនីលែង,1
lerynyleng,ឡើយនីលែង,1
les,លេស,1
leu,លើ,2
leu,ឮ,1
leub,ឡឹប,1
leuk,លើក,2
leum,ឡឹមៗ,1
leum,ឡឺម,1
leun,លឿន,1
leung,ឡើង,1
leungchang,ឡើងចាង,1
leungjang,ឡើងចាង,1
leunlong,ឡឺនឡង់,1
leunlorng,ឡឺនឡង់,1
leut,ឡឺត,1
leuy,ឡើយ,1
leuynilaeng,ឡើយនីលែង,1
leuynileaeng,ឡើយនីលែង,1
leuynileng,ឡើយនីលែង,1
leuynylaeng,ឡើយនីលែង,1
leuynyleaeng,ឡើយនីលែង,1
leuynyleng,ឡើយនីលែង,1
lev,ឡេវ,1
levav,ឡេវអាវ,1
levlai,ហ្លេវហ្លៃ,1
levlai,ឡេវឡៃ,1
levlay,ហ្លេវហ្លៃ,1
levlay,ឡេវឡៃ,1
levoaav,ឡេវអាវ,1
lex,លិច,1
ley,លៃ,1
leylok,លៃលក,1
lg,លេង,95
lg,លែង,1
lgeach,ល្ងាច,1
lgech,ល្ងាច,1
lhauy,ល្ហើយ,1
lheach,ល្ហាច,1
lheae,ល្ហែ,1
lheal,ល្ហាល,1
lhev,ល្ហេវ,1
lhitlhey,ល្ហិតល្ហៃ,1
lhok,ល្ហក,1
lhok,ល្ហក់,1
lhor,ល្ហ,1
lhot,រហូត,1
lhoul,ល្ហោល,1
lhous,ល្ហោស,1
lhu,លហុ,1
lhuem,ល្ហឹម,1
lhukabat,លហុកាបត្តិ,1
lhung,ល្ហុង,1
lhuot,ល្ហួត,1
li,លី,1
libekar,លិបិការ,1
libekarika,លិបិការិកា,1
libekram,លិបិក្រម,1
libekrom,លិបិក្រម,1
libeschchea,លិបិសជ្ជា,1
libsa,លិប្សា,1
lich,លិច,1
lieb,លៀប,1
liem,លៀម,1
lien,លៀន,1
lieng,លៀង,1
liengophea,លៀងភា,1
lies,លៀស,1
liet,លៀត,1
liev,លៀវ,1
likalean,លីកលាន,1
like,លិកេ,1
likhet,លិខិត,2
likhetchhlangodaen,លិខិតឆ្លងដែន,1
likhetchhlongodaen,លិខិតឆ្លងដែន,1
likhetkouchar,លិខិតគោចរ,1
likhetkouchor,លិខិតគោចរ,1
likhnokamm,លិខនកម្ម,1
likhnokechch,លិខនកិច្ច,1
likhnokomm,លិខនកម្ម,1
likkha,លិក្ខា,1
likolean,លីកលាន,1
lilea,លីលា,1
lileab,លីលាប់,1
lileas,លីលាស,1
lilha,លីឡ្ហា,1
limbkamm,លិម្បកម្ម,1
limbkarika,លិម្បការិកា,1
limbkomm,លិម្បកម្ម,1
limbokar,លិម្បការ,1
ling,លីង,1
lingkaariyeak,លិង្គអរិយៈ,1
lingkaoriyeak,លិង្គអរិយៈ,1
lingkneasanea,លិង្គនាសនា,1
lingkneasonea,លិង្គនាសនា,1
lingkor,លិង្គ,1
lingkpruette,លិង្គព្រឹត្តិ,1
lingktthenokak,លិង្គត្ថេនកៈ,1
lingkviblleas,លិង្គវិបល្លាស,1
lingleakt,លីងល័ក្ត,1
lingoleach,លីងលាជ,1
linh,លិញ,1
linhokinh,លិញគិញ,1
linochi,លិនជី,1
lir,លើ,1
lirb,ឡឹប,1
lirm,ឡឹមៗ,1
lirm,ឡឺម,1
lirnlong,ឡឺនឡង់,1
